paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
101011088,42711088,0,0,1,1,1,迷宫武器,火,火之,雷荧剑,雷荧剑,human_robot_icon_atlas_0,42701004,42701090,900000016
101011089,42711089,0,0,1,1,1,迷宫武器,火,火之,雷荧剑,雷荧剑,human_robot_icon_atlas_0,42701004,42701090,900000016
101011090,42711090,0,0,1,1,1,迷宫武器,火,火之,雷荧剑,雷荧剑,human_robot_icon_atlas_0,42701004,42701090,900000016
101011091,42711091,0,0,1,1,1,迷宫武器,火,火之,狮吼剑,狮吼剑,human_robot_icon_atlas_0,42701004,42701100,900000016
101011092,42711092,0,0,1,1,1,迷宫武器,火,火之,狮吼剑,狮吼剑,human_robot_icon_atlas_0,42701004,42701100,900000016
101011093,42711093,0,0,1,1,1,迷宫武器,火,火之,狮吼剑,狮吼剑,human_robot_icon_atlas_0,42701004,42701100,900000016
101011094,42711094,0,0,1,1,1,迷宫武器,火,火之,狮吼剑,狮吼剑,human_robot_icon_atlas_0,42701004,42701100,900000016
101011095,42711095,0,0,1,1,1,迷宫武器,火,火之,狮吼剑,狮吼剑,human_robot_icon_atlas_0,42701004,42701100,900000016
101011096,42711096,0,0,1,1,1,迷宫武器,火,火之,狮吼剑,狮吼剑,human_robot_icon_atlas_0,42701004,42701100,900000016
101011097,42711097,0,0,1,1,1,迷宫武器,火,火之,狮吼剑,狮吼剑,human_robot_icon_atlas_0,42701004,42701100,900000016
101011098,42711098,0,0,1,1,1,迷宫武器,火,火之,狮吼剑,狮吼剑,human_robot_icon_atlas_0,42701004,42701100,900000016
101011099,42711099,0,0,1,1,1,迷宫武器,火,火之,狮吼剑,狮吼剑,human_robot_icon_atlas_0,42701004,42701100,900000016
101011100,42711100,0,0,1,1,1,迷宫武器,火,火之,狮吼剑,狮吼剑,human_robot_icon_atlas_0,42701004,42701100,900000016
101011101,42711101,0,0,1,1,1,迷宫武器,火,火之,灵蛇剑,灵蛇剑,human_robot_icon_atlas_0,42701004,42701110,900000016
101011102,42711102,0,0,1,1,1,迷宫武器,火,火之,灵蛇剑,灵蛇剑,human_robot_icon_atlas_0,42701004,42701110,900000016
101011103,42711103,0,0,1,1,1,迷宫武器,火,火之,灵蛇剑,灵蛇剑,human_robot_icon_atlas_0,42701004,42701110,900000016
101011104,42711104,0,0,1,1,1,迷宫武器,火,火之,灵蛇剑,灵蛇剑,human_robot_icon_atlas_0,42701004,42701110,900000016
101011105,42711105,0,0,1,1,1,迷宫武器,火,火之,灵蛇剑,灵蛇剑,human_robot_icon_atlas_0,42701004,42701110,900000016
101011106,42711106,0,0,1,1,1,迷宫武器,火,火之,灵蛇剑,灵蛇剑,human_robot_icon_atlas_0,42701004,42701110,900000016
101011107,42711107,0,0,1,1,1,迷宫武器,火,火之,灵蛇剑,灵蛇剑,human_robot_icon_atlas_0,42701004,42701110,900000016
101011108,42711108,0,0,1,1,1,迷宫武器,火,火之,灵蛇剑,灵蛇剑,human_robot_icon_atlas_0,42701004,42701110,900000016
101011109,42711109,0,0,1,1,1,迷宫武器,火,火之,灵蛇剑,灵蛇剑,human_robot_icon_atlas_0,42701004,42701110,900000016
101011110,42711110,0,0,1,1,1,迷宫武器,火,火之,灵蛇剑,灵蛇剑,human_robot_icon_atlas_0,42701004,42701110,900000016
101011111,42711111,0,0,1,1,1,迷宫武器,火,火之,朱雀灵剑,朱雀灵剑,human_robot_icon_atlas_0,42701004,42701120,900000016
101011112,42711112,0,0,1,1,1,迷宫武器,火,火之,朱雀灵剑,朱雀灵剑,human_robot_icon_atlas_0,42701004,42701120,900000016
101011113,42711113,0,0,1,1,1,迷宫武器,火,火之,朱雀灵剑,朱雀灵剑,human_robot_icon_atlas_0,42701004,42701120,900000016
101011114,42711114,0,0,1,1,1,迷宫武器,火,火之,朱雀灵剑,朱雀灵剑,human_robot_icon_atlas_0,42701004,42701120,900000016
101011115,42711115,0,0,1,1,1,迷宫武器,火,火之,朱雀灵剑,朱雀灵剑,human_robot_icon_atlas_0,42701004,42701120,900000016
101011116,42711116,0,0,1,1,1,迷宫武器,火,火之,朱雀灵剑,朱雀灵剑,human_robot_icon_atlas_0,42701004,42701120,900000016
101011117,42711117,0,0,1,1,1,迷宫武器,火,火之,朱雀灵剑,朱雀灵剑,human_robot_icon_atlas_0,42701004,42701120,900000016
101011118,42711118,0,0,1,1,1,迷宫武器,火,火之,朱雀灵剑,朱雀灵剑,human_robot_icon_atlas_0,42701004,42701120,900000016
101011119,42711119,0,0,1,1,1,迷宫武器,火,火之,朱雀灵剑,朱雀灵剑,human_robot_icon_atlas_0,42701004,42701120,900000016
101011120,42711120,0,0,1,1,1,迷宫武器,火,火之,朱雀灵剑,朱雀灵剑,human_robot_icon_atlas_0,42701004,42701120,900000016
101011121,42711121,0,0,1,1,1,迷宫武器,火,火之,龙形古剑,龙形古剑,human_robot_icon_atlas_0,42701004,42701130,900000016
101011122,42711122,0,0,1,1,1,迷宫武器,火,火之,龙形古剑,龙形古剑,human_robot_icon_atlas_0,42701004,42701130,900000016
101011123,42711123,0,0,1,1,1,迷宫武器,火,火之,龙形古剑,龙形古剑,human_robot_icon_atlas_0,42701004,42701130,900000016
101011124,42711124,0,0,1,1,1,迷宫武器,火,火之,龙形古剑,龙形古剑,human_robot_icon_atlas_0,42701004,42701130,900000016
101011125,42711125,0,0,1,1,1,迷宫武器,火,火之,龙形古剑,龙形古剑,human_robot_icon_atlas_0,42701004,42701130,900000016
101011126,42711126,0,0,1,1,1,迷宫武器,火,火之,龙形古剑,龙形古剑,human_robot_icon_atlas_0,42701004,42701130,900000016
101011127,42711127,0,0,1,1,1,迷宫武器,火,火之,龙形古剑,龙形古剑,human_robot_icon_atlas_0,42701004,42701130,900000016
101011128,42711128,0,0,1,1,1,迷宫武器,火,火之,龙形古剑,龙形古剑,human_robot_icon_atlas_0,42701004,42701130,900000016
101011129,42711129,0,0,1,1,1,迷宫武器,火,火之,龙形古剑,龙形古剑,human_robot_icon_atlas_0,42701004,42701130,900000016
101011130,42711130,0,0,1,1,1,迷宫武器,火,火之,龙形古剑,龙形古剑,human_robot_icon_atlas_0,42701004,42701130,900000016
101011131,42711131,0,0,1,1,1,迷宫武器,火,火之,龙王古剑,龙王古剑,human_robot_icon_atlas_0,42701004,42701140,900000016
101011132,42711132,0,0,1,1,1,迷宫武器,火,火之,龙王古剑,龙王古剑,human_robot_icon_atlas_0,42701004,42701140,900000016
101011133,42711133,0,0,1,1,1,迷宫武器,火,火之,龙王古剑,龙王古剑,human_robot_icon_atlas_0,42701004,42701140,900000016
101011134,42711134,0,0,1,1,1,迷宫武器,火,火之,龙王古剑,龙王古剑,human_robot_icon_atlas_0,42701004,42701140,900000016
101011135,42711135,0,0,1,1,1,迷宫武器,火,火之,龙王古剑,龙王古剑,human_robot_icon_atlas_0,42701004,42701140,900000016
101011136,42711136,0,0,1,1,1,迷宫武器,火,火之,龙王古剑,龙王古剑,human_robot_icon_atlas_0,42701004,42701140,900000016
101011137,42711137,0,0,1,1,1,迷宫武器,火,火之,龙王古剑,龙王古剑,human_robot_icon_atlas_0,42701004,42701140,900000016
101011138,42711138,0,0,1,1,1,迷宫武器,火,火之,龙王古剑,龙王古剑,human_robot_icon_atlas_0,42701004,42701140,900000016
101011139,42711139,0,0,1,1,1,迷宫武器,火,火之,龙王古剑,龙王古剑,human_robot_icon_atlas_0,42701004,42701140,900000016
101011140,42711140,0,0,1,1,1,迷宫武器,火,火之,龙王古剑,龙王古剑,human_robot_icon_atlas_0,42701004,42701140,900000016
101011141,42711141,0,0,1,1,1,迷宫武器,火,火之,龙皇古剑,龙皇古剑,human_robot_icon_atlas_0,42701004,42701150,900000016
101011142,42711142,0,0,1,1,1,迷宫武器,火,火之,龙皇古剑,龙皇古剑,human_robot_icon_atlas_0,42701004,42701150,900000016
101011143,42711143,0,0,1,1,1,迷宫武器,火,火之,龙皇古剑,龙皇古剑,human_robot_icon_atlas_0,42701004,42701150,900000016
101011144,42711144,0,0,1,1,1,迷宫武器,火,火之,龙皇古剑,龙皇古剑,human_robot_icon_atlas_0,42701004,42701150,900000016
101011145,42711145,0,0,1,1,1,迷宫武器,火,火之,龙皇古剑,龙皇古剑,human_robot_icon_atlas_0,42701004,42701150,900000016
101011146,42711146,0,0,1,1,1,迷宫武器,火,火之,龙皇古剑,龙皇古剑,human_robot_icon_atlas_0,42701004,42701150,900000016
101011147,42711147,0,0,1,1,1,迷宫武器,火,火之,龙皇古剑,龙皇古剑,human_robot_icon_atlas_0,42701004,42701150,900000016
101011148,42711148,0,0,1,1,1,迷宫武器,火,火之,龙皇古剑,龙皇古剑,human_robot_icon_atlas_0,42701004,42701150,900000016
101011149,42711149,0,0,1,1,1,迷宫武器,火,火之,龙皇古剑,龙皇古剑,human_robot_icon_atlas_0,42701004,42701150,900000016
101011150,42711150,0,0,1,1,1,迷宫武器,火,火之,龙皇古剑,龙皇古剑,human_robot_icon_atlas_0,42701004,42701150,900000016
101011151,42711151,0,0,1,1,1,迷宫武器,火,火之,龙神古剑,龙神古剑,human_robot_icon_atlas_0,42701004,42701160,900000016
101011152,42711152,0,0,1,1,1,迷宫武器,火,火之,龙神古剑,龙神古剑,human_robot_icon_atlas_0,42701004,42701160,900000016
101011153,42711153,0,0,1,1,1,迷宫武器,火,火之,龙神古剑,龙神古剑,human_robot_icon_atlas_0,42701004,42701160,900000016
101011154,42711154,0,0,1,1,1,迷宫武器,火,火之,龙神古剑,龙神古剑,human_robot_icon_atlas_0,42701004,42701160,900000016
101011155,42711155,0,0,1,1,1,迷宫武器,火,火之,龙神古剑,龙神古剑,human_robot_icon_atlas_0,42701004,42701160,900000016
101011156,42711156,0,0,1,1,1,迷宫武器,火,火之,龙神古剑,龙神古剑,human_robot_icon_atlas_0,42701004,42701160,900000016
101011157,42711157,0,0,1,1,1,迷宫武器,火,火之,龙神古剑,龙神古剑,human_robot_icon_atlas_0,42701004,42701160,900000016
101011158,42711158,0,0,1,1,1,迷宫武器,火,火之,龙神古剑,龙神古剑,human_robot_icon_atlas_0,42701004,42701160,900000016
101011159,42711159,0,0,1,1,1,迷宫武器,火,火之,龙神古剑,龙神古剑,human_robot_icon_atlas_0,42701004,42701160,900000016
101011160,42711160,0,0,1,1,1,迷宫武器,火,火之,龙神古剑,龙神古剑,human_robot_icon_atlas_0,42701004,42701160,900000016
301011001,42731001,0,0,3,1,1,迷宫武器,火,火之,木剑,铁剑,human_robot_icon_atlas_0,42701001,42701010,900000011
301011002,42731002,0,0,3,1,1,迷宫武器,火,火之,木剑,青钢剑,human_robot_icon_atlas_0,42701002,42701010,900000011
301011003,42731003,0,0,3,1,1,迷宫武器,火,火之,木剑,流云剑,human_robot_icon_atlas_0,42701003,42701010,900000012
301011004,42731004,0,0,3,1,1,迷宫武器,火,火之,木剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701010,900000012
301011005,42731005,0,0,3,1,1,迷宫武器,火,火之,木剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701010,900000013
301011006,42731006,0,0,3,1,1,迷宫武器,火,火之,木剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701010,900000013
301011007,42731007,0,0,3,1,1,迷宫武器,火,火之,木剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701010,900000014
301011008,42731008,0,0,3,1,1,迷宫武器,火,火之,木剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701010,900000014
301011009,42731009,0,0,3,1,1,迷宫武器,火,火之,木剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701010,900000015
301011010,42731010,0,0,3,1,1,迷宫武器,火,火之,木剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701010,900000016
301011011,42731011,0,0,3,1,1,迷宫武器,火,火之,铁剑,铁剑,human_robot_icon_atlas_0,42701004,42701020,900000016
301011012,42731012,0,0,3,1,1,迷宫武器,火,火之,铁剑,铁剑,human_robot_icon_atlas_0,42701004,42701020,900000016
301011013,42731013,0,0,3,1,1,迷宫武器,火,火之,铁剑,铁剑,human_robot_icon_atlas_0,42701004,42701020,900000016
301011014,42731014,0,0,3,1,1,迷宫武器,火,火之,铁剑,铁剑,human_robot_icon_atlas_0,42701004,42701020,900000016
301011015,42731015,0,0,3,1,1,迷宫武器,火,火之,铁剑,铁剑,human_robot_icon_atlas_0,42701004,42701020,900000016
301011016,42731016,0,0,3,1,1,迷宫武器,火,火之,铁剑,铁剑,human_robot_icon_atlas_0,42701004,42701020,900000016
301011017,42731017,0,0,3,1,1,迷宫武器,火,火之,铁剑,铁剑,human_robot_icon_atlas_0,42701004,42701020,900000016
301011018,42731018,0,0,3,1,1,迷宫武器,火,火之,铁剑,铁剑,human_robot_icon_atlas_0,42701004,42701020,900000016
301011019,42731019,0,0,3,1,1,迷宫武器,火,火之,铁剑,铁剑,human_robot_icon_atlas_0,42701004,42701020,900000016
301011020,42731020,0,0,3,1,1,迷宫武器,火,火之,铁剑,铁剑,human_robot_icon_atlas_0,42701004,42701020,900000016
301011021,42731021,0,0,3,1,1,迷宫武器,火,火之,青钢剑,青钢剑,human_robot_icon_atlas_0,42701004,42701030,900000016
301011022,42731022,0,0,3,1,1,迷宫武器,火,火之,青钢剑,青钢剑,human_robot_icon_atlas_0,42701004,42701030,900000016
301011023,42731023,0,0,3,1,1,迷宫武器,火,火之,青钢剑,青钢剑,human_robot_icon_atlas_0,42701004,42701030,900000016
301011024,42731024,0,0,3,1,1,迷宫武器,火,火之,青钢剑,青钢剑,human_robot_icon_atlas_0,42701004,42701030,900000016
301011025,42731025,0,0,3,1,1,迷宫武器,火,火之,青钢剑,青钢剑,human_robot_icon_atlas_0,42701004,42701030,900000016
301011026,42731026,0,0,3,1,1,迷宫武器,火,火之,青钢剑,青钢剑,human_robot_icon_atlas_0,42701004,42701030,900000016
301011027,42731027,0,0,3,1,1,迷宫武器,火,火之,青钢剑,青钢剑,human_robot_icon_atlas_0,42701004,42701030,900000016
301011028,42731028,0,0,3,1,1,迷宫武器,火,火之,青钢剑,青钢剑,human_robot_icon_atlas_0,42701004,42701030,900000016
301011029,42731029,0,0,3,1,1,迷宫武器,火,火之,青钢剑,青钢剑,human_robot_icon_atlas_0,42701004,42701030,900000016
301011030,42731030,0,0,3,1,1,迷宫武器,火,火之,青钢剑,青钢剑,human_robot_icon_atlas_0,42701004,42701030,900000016
301011031,42731031,0,0,3,1,1,迷宫武器,火,火之,流云剑,流云剑,human_robot_icon_atlas_0,42701004,42701040,900000016
301011032,42731032,0,0,3,1,1,迷宫武器,火,火之,流云剑,流云剑,human_robot_icon_atlas_0,42701004,42701040,900000016
301011033,42731033,0,0,3,1,1,迷宫武器,火,火之,流云剑,流云剑,human_robot_icon_atlas_0,42701004,42701040,900000016
301011034,42731034,0,0,3,1,1,迷宫武器,火,火之,流云剑,流云剑,human_robot_icon_atlas_0,42701004,42701040,900000016
301011035,42731035,0,0,3,1,1,迷宫武器,火,火之,流云剑,流云剑,human_robot_icon_atlas_0,42701004,42701040,900000016
301011036,42731036,0,0,3,1,1,迷宫武器,火,火之,流云剑,流云剑,human_robot_icon_atlas_0,42701004,42701040,900000016
301011037,42731037,0,0,3,1,1,迷宫武器,火,火之,流云剑,流云剑,human_robot_icon_atlas_0,42701004,42701040,900000016
301011038,42731038,0,0,3,1,1,迷宫武器,火,火之,流云剑,流云剑,human_robot_icon_atlas_0,42701004,42701040,900000016
301011039,42731039,0,0,3,1,1,迷宫武器,火,火之,流云剑,流云剑,human_robot_icon_atlas_0,42701004,42701040,900000016
301011040,42731040,0,0,3,1,1,迷宫武器,火,火之,流云剑,流云剑,human_robot_icon_atlas_0,42701004,42701040,900000016
301011041,42731041,0,0,3,1,1,迷宫武器,火,火之,飞虹剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701050,900000016
301011042,42731042,0,0,3,1,1,迷宫武器,火,火之,飞虹剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701050,900000016
301011043,42731043,0,0,3,1,1,迷宫武器,火,火之,飞虹剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701050,900000016
301011044,42731044,0,0,3,1,1,迷宫武器,火,火之,飞虹剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701050,900000016
301011045,42731045,0,0,3,1,1,迷宫武器,火,火之,飞虹剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701050,900000016
301011046,42731046,0,0,3,1,1,迷宫武器,火,火之,飞虹剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701050,900000016
301011047,42731047,0,0,3,1,1,迷宫武器,火,火之,飞虹剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701050,900000016
301011048,42731048,0,0,3,1,1,迷宫武器,火,火之,飞虹剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701050,900000016
301011049,42731049,0,0,3,1,1,迷宫武器,火,火之,飞虹剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701050,900000016
301011050,42731050,0,0,3,1,1,迷宫武器,火,火之,飞虹剑,飞虹剑,human_robot_icon_atlas_0,42701004,42701050,900000016
301011051,42731051,0,0,3,1,1,迷宫武器,火,火之,紫金剑,紫金剑,human_robot_icon_atlas_0,42701004,42701060,900000016
301011052,42731052,0,0,3,1,1,迷宫武器,火,火之,紫金剑,紫金剑,human_robot_icon_atlas_0,42701004,42701060,900000016
301011053,42731053,0,0,3,1,1,迷宫武器,火,火之,紫金剑,紫金剑,human_robot_icon_atlas_0,42701004,42701060,900000016
301011054,42731054,0,0,3,1,1,迷宫武器,火,火之,紫金剑,紫金剑,human_robot_icon_atlas_0,42701004,42701060,900000016
301011055,42731055,0,0,3,1,1,迷宫武器,火,火之,紫金剑,紫金剑,human_robot_icon_atlas_0,42701004,42701060,900000016
301011056,42731056,0,0,3,1,1,迷宫武器,火,火之,紫金剑,紫金剑,human_robot_icon_atlas_0,42701004,42701060,900000016
301011057,42731057,0,0,3,1,1,迷宫武器,火,火之,紫金剑,紫金剑,human_robot_icon_atlas_0,42701004,42701060,900000016
301011058,42731058,0,0,3,1,1,迷宫武器,火,火之,紫金剑,紫金剑,human_robot_icon_atlas_0,42701004,42701060,900000016
301011059,42731059,0,0,3,1,1,迷宫武器,火,火之,紫金剑,紫金剑,human_robot_icon_atlas_0,42701004,42701060,900000016
301011060,42731060,0,0,3,1,1,迷宫武器,火,火之,紫金剑,紫金剑,human_robot_icon_atlas_0,42701004,42701060,900000016
301011061,42731061,0,0,3,1,1,迷宫武器,火,火之,巨阙剑,巨阙剑,human_robot_icon_atlas_0,42701004,42701070,900000016
301011062,42731062,0,0,3,1,1,迷宫武器,火,火之,巨阙剑,巨阙剑,human_robot_icon_atlas_0,42701004,42701070,900000016
301011063,42731063,0,0,3,1,1,迷宫武器,火,火之,巨阙剑,巨阙剑,human_robot_icon_atlas_0,42701004,42701070,900000016
301011064,42731064,0,0,3,1,1,迷宫武器,火,火之,巨阙剑,巨阙剑,human_robot_icon_atlas_0,42701004,42701070,900000016
301011065,42731065,0,0,3,1,1,迷宫武器,火,火之,巨阙剑,巨阙剑,human_robot_icon_atlas_0,42701004,42701070,900000016
301011066,42731066,0,0,3,1,1,迷宫武器,火,火之,巨阙剑,巨阙剑,human_robot_icon_atlas_0,42701004,42701070,900000016
301011067,42731067,0,0,3,1,1,迷宫武器,火,火之,巨阙剑,巨阙剑,human_robot_icon_atlas_0,42701004,42701070,900000016
301011068,42731068,0,0,3,1,1,迷宫武器,火,火之,巨阙剑,巨阙剑,human_robot_icon_atlas_0,42701004,42701070,900000016
301011069,42731069,0,0,3,1,1,迷宫武器,火,火之,巨阙剑,巨阙剑,human_robot_icon_atlas_0,42701004,42701070,900000016
301011070,42731070,0,0,3,1,1,迷宫武器,火,火之,巨阙剑,巨阙剑,human_robot_icon_atlas_0,42701004,42701070,900000016
301011071,42731071,0,0,3,1,1,迷宫武器,火,火之,天罡剑,天罡剑,human_robot_icon_atlas_0,42701004,42701080,900000016
301011072,42731072,0,0,3,1,1,迷宫武器,火,火之,天罡剑,天罡剑,human_robot_icon_atlas_0,42701004,42701080,900000016
